weather_date,has_avalanche,Лавинный очаг (место схода),Дата схода,Время,Площадь,temperature_2m_mean,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,weather_code,sunrise,sunset,daylight_duration,et0_fao_evapotranspiration,wind_speed_10m_max,wind_direction_10m_dominant,Условия схода_АВ,Условия схода_Лыжник,Условия схода_Сноубордист,Условия схода_Турист,Экспозиция_ЮЗ,Экспозиция_З,Экспозиция_ЮЮЗ,Экспозиция_ЮЮВ,Экспозиция_ЮВ,Экспозиция_СЗ,Экспозиция_СВ,Экспозиция_ВЮВ,Экспозиция_В,Экспозиция_Ю
2022-01-06,1,16 км,2022-01-06,-,,-13.906251,1.4000001,0.0,0.97999996,11.0,71.0,0,0,8171.4946,0.107273966,6.720863,33.553074,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-01-07,0,,,,,-17.74375,0.90000004,0.0,0.63,5.0,73.0,0,0,8767.239,0.024454815,5.4120235,294.139,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-08,1,231,2022-01-08,-,,-17.477083,0.3,0.0,0.21000001,3.0,71.0,0,0,9356.488,0.008671364,4.016217,311.66245,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-01-09,0,,,,,-14.429166,0.0,0.0,0.0,0.0,3.0,0,0,9939.597,0.07262742,3.6055512,320.84833,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-10,0,,,,,-16.572914,2.0000002,0.0,1.4,13.0,71.0,0,0,10516.845,0.024534626,4.846648,271.7604,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-11,0,,,,,-10.047917,4.299999,0.0,3.0800009,22.0,73.0,0,0,11088.422,0.01211617,5.2009616,238.7034,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-12,0,,,,,-8.633334,2.0,0.0,1.4,10.0,73.0,0,0,11654.499,0.008956536,4.8764744,276.58752,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-13,0,,,,,-8.479166,3.3999999,0.0,2.38,17.0,73.0,0,0,12215.175,0.1289682,7.2339478,329.72928,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-14,0,,,,,-10.964583,1.2000002,0.0,0.84,9.0,71.0,0,0,12770.581,0.06787723,5.9908266,323.82272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-15,0,,,,,-13.816666,13.200001,0.0,9.31,18.0,75.0,0,0,13320.768,0.0046518827,2.3537204,39.427803,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-16,1,16 км,2022-01-16,-,,-9.620833,19.300003,0.0,13.509998,24.0,75.0,0,0,13865.812,0.2480885,10.530432,2.8008878,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-01-17,1,ЮОК,2022-01-18,,,-13.560418,1.9000003,0.0,1.3299999,13.0,73.0,0,0,14405.759,0.07206848,5.8309517,326.3309,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022-01-18,1,ЮОК,2022-01-18,-,,-10.879166,4.7,0.0,3.29,12.0,73.0,0,0,14940.658,0.01109408,2.1931713,300.45663,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022-01-18,1,ЮОК,2022-01-18,-,,-10.879166,4.7,0.0,3.29,12.0,73.0,0,0,14940.658,0.01109408,2.1931713,300.45663,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022-01-18,1,ЮОК,2022-01-18,-,,-10.879166,4.7,0.0,3.29,12.0,73.0,0,0,14940.658,0.01109408,2.1931713,300.45663,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022-01-18,1,ЮОК,2022-01-18,,,-10.879166,4.7,0.0,3.29,12.0,73.0,0,0,14940.658,0.01109408,2.1931713,300.45663,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022-01-18,1,229,2022-01-19,,,-10.879166,4.7,0.0,3.29,12.0,73.0,0,0,14940.658,0.01109408,2.1931713,300.45663,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-01-19,1,229,2022-01-19,,,-10.558333,0.5,0.0,0.35,3.0,71.0,0,0,15470.532,0.019404698,3.1241,328.4469,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-01-19,1,40,2022-01-20,,,-10.558333,0.5,0.0,0.35,3.0,71.0,0,0,15470.532,0.019404698,3.1241,328.4469,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-01-20,1,40,2022-01-20,,,-11.479165,0.5,0.0,0.35000002,3.0,71.0,0,0,15995.405,0.04372214,4.204759,9.75238,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-01-21,1,43,2022-01-22,11:50:00,,-15.781249,0.0,0.0,0.0,0.0,3.0,0,0,16515.305,0.0042986404,2.118962,317.2628,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2022-01-22,0,,,,,-12.849999,8.0,0.0,5.6000004,11.0,75.0,0,0,17030.805,0.015806513,3.0610456,254.87955,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-23,0,,,,,-5.5000005,1.8000002,0.0,1.2600001,7.0,73.0,0,0,17547.67,0.04958169,5.7584724,252.0946,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-24,0,,,,,-12.20625,0.0,0.0,0.0,0.0,3.0,0,0,18066.68,0.013168118,3.535534,291.50397,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-25,1,Снежный Цирк,2022-01-26,,,-15.90625,0.0,0.0,0.0,0.0,3.0,0,0,18587.092,0.01377812,3.1144822,317.43823,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-01-26,1,Снежный Цирк,2022-01-26,,,-14.952085,0.8000001,0.0,0.56,6.0,71.0,0,0,19108.205,0.01639647,1.4422206,358.97086,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-01-27,0,,,,,-14.354167,0.90000004,0.0,0.63,8.0,71.0,0,0,19629.432,0.017337294,2.0,35.665108,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-28,0,,,,,-16.110416,1.1,0.0,0.77,8.0,71.0,0,0,20150.225,0.009941771,1.1401755,346.50424,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-29,0,,,,,-17.504164,0.3,0.0,0.21000001,3.0,71.0,0,0,20670.102,0.009534414,2.2135942,23.176516,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-30,1,Парк,2022-01-31,,,-16.664583,0.0,0.0,0.0,0.0,3.0,0,0,21188.635,0.013471075,1.9416488,21.66367,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-01-30,1,ЮОК,2022-01-31,,,-16.664583,0.0,0.0,0.0,0.0,3.0,0,0,21188.635,0.013471075,1.9416488,21.66367,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022-01-31,1,Парк,2022-01-31,,,-15.939584,0.0,0.0,0.0,0.0,3.0,0,0,21705.432,0.022798,4.1617303,52.795506,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-01-31,1,ЮОК,2022-01-31,,,-15.939584,0.0,0.0,0.0,0.0,3.0,0,0,21705.432,0.022798,4.1617303,52.795506,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022-01-31,1,16 км,2022-02-01,,,-15.939584,0.0,0.0,0.0,0.0,3.0,0,0,21705.432,0.022798,4.1617303,52.795506,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-01-31,1,Парк,2022-02-01,,,-15.939584,0.0,0.0,0.0,0.0,3.0,0,0,21705.432,0.022798,4.1617303,52.795506,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-02-01,1,16 км,2022-02-01,,,-15.579164,0.0,0.0,0.0,0.0,3.0,0,0,22220.137,0.03756981,4.0,45.04708,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-02-01,1,Парк,2022-02-01,,,-15.579164,0.0,0.0,0.0,0.0,3.0,0,0,22220.137,0.03756981,4.0,45.04708,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-02-02,0,,,,,-17.354166,0.0,0.0,0.0,0.0,3.0,0,0,22732.441,0.028585818,3.748333,37.204113,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-03,0,,,,,-19.414583,0.8,0.0,0.56,7.0,71.0,0,0,23242.035,0.025568705,2.915476,63.240574,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-04,0,,,,,-17.139584,13.8,0.0,9.66,24.0,75.0,0,0,23748.662,0.040582366,4.68188,156.57533,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-05,0,,,,,-15.077084,7.2999983,0.0,5.1099997,24.0,73.0,0,0,24252.074,0.03877951,3.9597979,141.00606,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-06,1,Парк,2022-02-07,,,-13.889583,7.4000006,0.0,5.18,24.0,73.0,0,0,24752.041,0.04835223,3.5,95.700195,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-02-07,1,Парк,2022-02-07,,,-12.183334,5.3000007,0.0,3.71,14.0,73.0,0,0,25248.348,0.044993278,3.4132097,110.92973,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-02-07,1,40,2022-02-08,,,-12.183334,5.3000007,0.0,3.71,14.0,73.0,0,0,25248.348,0.044993278,3.4132097,110.92973,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-07,1,43,2022-02-08,,,-12.183334,5.3000007,0.0,3.71,14.0,73.0,0,0,25248.348,0.044993278,3.4132097,110.92973,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2022-02-08,1,40,2022-02-08,,,-11.754166,5.6999993,0.0,3.9899998,24.0,73.0,0,0,25740.797,0.049132306,2.9068882,143.78107,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-08,1,43,2022-02-08,,,-11.754166,5.6999993,0.0,3.9899998,24.0,73.0,0,0,25740.797,0.049132306,2.9068882,143.78107,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2022-02-08,1,16 км,2022-02-09,,,-11.754166,5.6999993,0.0,3.9899998,24.0,73.0,0,0,25740.797,0.049132306,2.9068882,143.78107,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-02-09,1,16 км,2022-02-09,,,-10.291667,6.5999994,0.0,4.6900005,24.0,73.0,0,0,26229.201,0.04816379,3.4481878,184.67026,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-02-10,0,,,,,-9.914584,4.3999996,0.0,3.08,14.0,73.0,0,0,26713.377,0.056120276,2.3537204,171.70293,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-11,0,,,,,-11.674999,4.7999997,0.0,3.3599997,15.0,73.0,0,0,27193.621,0.085494876,3.6069376,309.1736,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-12,1,Снежный Цирк,2022-02-13,,,-15.370833,1.0,0.0,0.70000005,3.0,73.0,0,0,27674.436,0.101355575,4.0521603,348.15796,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-02-12,1,Цирк Откола,2022-02-13,,,-15.370833,1.0,0.0,0.70000005,3.0,73.0,0,0,27674.436,0.101355575,4.0521603,348.15796,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-02-13,1,Снежный Цирк,2022-02-13,,,-13.897916,9.7,0.0,6.79,12.0,75.0,0,0,28156.697,0.060481213,5.0358715,269.12857,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-02-13,1,Цирк Откола,2022-02-13,,,-13.897916,9.7,0.0,6.79,12.0,75.0,0,0,28156.697,0.060481213,5.0358715,269.12857,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-02-14,1,3,2022-02-15,11:00:00,,-14.595832,0.0,0.0,0.0,0.0,3.0,0,0,28640.0,0.08937569,4.924429,292.92206,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-02-14,1,3,2022-02-15,11:00:00,,-14.595832,0.0,0.0,0.0,0.0,3.0,0,0,28640.0,0.08937569,4.924429,292.92206,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-02-14,1,16 км,2022-02-15,14:30:00,,-14.595832,0.0,0.0,0.0,0.0,3.0,0,0,28640.0,0.08937569,4.924429,292.92206,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-02-14,1,16 км,2022-02-15,14:30:00,,-14.595832,0.0,0.0,0.0,0.0,3.0,0,0,28640.0,0.08937569,4.924429,292.92206,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-02-14,1,16 км,2022-02-15,14:30:00,,-14.595832,0.0,0.0,0.0,0.0,3.0,0,0,28640.0,0.08937569,4.924429,292.92206,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-02-14,1,16 км,2022-02-15,14:30:00,,-14.595832,0.0,0.0,0.0,0.0,3.0,0,0,28640.0,0.08937569,4.924429,292.92206,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-02-15,0,,,,,-14.987502,0.0,0.0,0.0,0.0,3.0,0,0,29123.969,0.061354496,2.6172504,11.935541,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-16,1,У ущ. Скальное,2022-02-17,,,-13.949998,5.7,0.0,3.99,11.0,73.0,0,0,29608.264,0.09313251,7.762087,63.39477,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2022-02-17,1,У ущ. Скальное,2022-02-17,,,-9.447917,13.3,0.0,9.380001,24.0,75.0,0,0,30092.555,0.1571455,7.2498274,63.295486,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2022-02-18,1,ЮОК,2022-02-19,,,-8.604167,5.4999986,0.0,3.850001,24.0,73.0,0,0,30576.533,0.0862193,2.9832866,53.972527,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022-02-19,1,ЮОК,2022-02-19,,,-10.702084,1.2000002,0.0,0.84,12.0,71.0,0,0,31059.904,0.15871596,4.2201896,36.62215,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022-02-20,1,1,2022-02-21,,,-13.391666,0.6,0.0,0.42,6.0,71.0,0,0,31542.414,0.09947254,2.745906,27.52897,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-02-20,1,1,2022-02-21,,,-13.391666,0.6,0.0,0.42,6.0,71.0,0,0,31542.414,0.09947254,2.745906,27.52897,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-02-20,1,2,2022-02-21,,,-13.391666,0.6,0.0,0.42,6.0,71.0,0,0,31542.414,0.09947254,2.745906,27.52897,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2022-02-20,1,2,2022-02-21,,,-13.391666,0.6,0.0,0.42,6.0,71.0,0,0,31542.414,0.09947254,2.745906,27.52897,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2022-02-20,1,2,2022-02-21,,,-13.391666,0.6,0.0,0.42,6.0,71.0,0,0,31542.414,0.09947254,2.745906,27.52897,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2022-02-21,1,1,2022-02-21,,,-16.097918,0.0,0.0,0.0,0.0,3.0,0,0,32023.805,0.09036404,1.8027756,39.699,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-02-21,1,1,2022-02-21,,,-16.097918,0.0,0.0,0.0,0.0,3.0,0,0,32023.805,0.09036404,1.8027756,39.699,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-02-21,1,2,2022-02-21,,,-16.097918,0.0,0.0,0.0,0.0,3.0,0,0,32023.805,0.09036404,1.8027756,39.699,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2022-02-21,1,2,2022-02-21,,,-16.097918,0.0,0.0,0.0,0.0,3.0,0,0,32023.805,0.09036404,1.8027756,39.699,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2022-02-21,1,2,2022-02-21,,,-16.097918,0.0,0.0,0.0,0.0,3.0,0,0,32023.805,0.09036404,1.8027756,39.699,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2022-02-22,0,,,,,-19.98125,0.1,0.0,0.07,1.0,71.0,0,0,32503.81,0.08847255,2.2203603,329.96964,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-23,0,,,,,-17.266668,9.400001,0.1,6.51,20.0,73.0,0,0,32982.21,0.066820994,5.0039983,163.81738,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-24,1,Солнечная,2022-02-25,,,-7.3999996,4.2,0.0,2.94,21.0,73.0,0,0,33458.785,0.13101365,4.763402,236.6822,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-02-25,1,Солнечная,2022-02-25,,,-11.129167,1.6000001,0.0,1.1200001,7.0,73.0,0,0,33933.31,0.22140872,7.3430243,3.3164713,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-02-25,1,ЮОК,2022-02-26,,,-11.129167,1.6000001,0.0,1.1200001,7.0,73.0,0,0,33933.31,0.22140872,7.3430243,3.3164713,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022-02-26,1,ЮОК,2022-02-26,,,-10.718751,1.2,0.0,0.84000003,5.0,73.0,0,0,34405.566,0.1876403,5.1,266.8135,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022-02-26,1,ЮОК,2022-02-27,,,-10.718751,1.2,0.0,0.84000003,5.0,73.0,0,0,34405.566,0.1876403,5.1,266.8135,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022-02-27,1,ЮОК,2022-02-27,,,-6.172917,0.0,0.0,0.0,0.0,3.0,0,0,34875.367,0.42039773,6.8249536,283.5499,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022-02-28,0,,,,,-8.85625,3.6999998,0.0,2.5900002,8.0,73.0,0,0,35342.508,0.11946147,4.317406,248.74939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01,1,ЮОК,2022-03-02,11:40:00,,-7.293751,1.2,0.0,0.84,4.0,73.0,0,0,35806.777,0.17865212,5.3037724,269.37665,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022-03-02,0,,,,,-7.129166,3.1999993,0.0,2.24,22.0,73.0,0,0,36267.996,0.24111399,4.5617976,329.42676,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-03,0,,,,,-12.070834,0.8000001,0.0,0.56,8.0,71.0,0,0,36726.32,0.23327366,3.981206,343.42114,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-04,0,,,,,-13.741666,6.7999997,0.0,4.7599998,15.0,73.0,0,0,37185.395,0.109601066,2.8160257,109.722374,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-05,0,,,,,-15.404167,2.8999994,0.0,2.0300004,14.0,73.0,0,0,37645.992,0.14881976,3.4713109,57.774426,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06,0,,,,,-21.020832,0.0,0.0,0.0,0.0,3.0,0,0,38107.887,0.17415641,3.4999998,43.13233,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07,0,,,,,-18.891666,0.9000001,0.0,0.63,8.0,71.0,0,0,38570.86,0.17134535,3.405877,299.63828,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08,0,,,,,-13.158333,0.0,0.0,0.0,0.0,3.0,0,0,39034.684,0.26892728,3.1780498,311.35678,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09,0,,,,,-11.214584,1.2000002,0.0,0.84,12.0,71.0,0,0,39499.168,0.13137896,4.652956,269.42877,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10,1,229,2022-03-11,12:05:00,,-6.985417,0.1,0.0,0.07,1.0,71.0,0,0,39964.105,0.37881482,4.7759814,297.09546,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-03-10,1,ЮОК,2022-03-11,11:35:00,,-6.985417,0.1,0.0,0.07,1.0,71.0,0,0,39964.105,0.37881482,4.7759814,297.09546,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022-03-11,1,228,2022-03-12,10:05:00,,-8.285417,0.0,0.0,0.0,0.0,3.0,0,0,40429.293,0.36188984,2.6870058,324.5043,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-03-12,1,ЮОК,2022-03-13,10:00:00,,-9.008333,0.0,0.0,0.0,0.0,3.0,0,0,40894.547,0.42708963,1.029563,24.73425,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022-03-13,0,,,,,-8.179167,0.0,0.0,0.0,0.0,3.0,0,0,41359.68,0.20234779,2.1260293,110.30045,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14,0,,,,,-9.591667,0.0,0.0,0.0,0.0,3.0,0,0,41824.496,0.2741429,1.8027756,132.63371,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15,1,229,2022-03-16,,,-7.5,0.0,0.0,0.0,0.0,0.0,0,0,42288.824,0.595473,3.238827,293.48404,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-03-16,1,229,2022-03-16,,,-5.895834,0.0,0.0,0.0,0.0,1.0,0,0,42752.47,0.6243938,3.310589,288.4655,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-03-17,0,,,,,-5.4874997,0.4,0.0,0.28,4.0,71.0,0,0,43215.25,0.5813633,5.8523498,259.34763,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18,0,,,,,-5.339583,1.7,0.20000002,1.0500001,6.0,73.0,0,0,43676.977,0.34510508,7.17844,272.9757,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19,0,,,,,-2.56875,0.0,0.0,0.0,0.0,3.0,0,0,44137.47,0.5039287,4.6238513,290.2552,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20,0,,,,,-2.141667,0.0,0.0,0.0,0.0,3.0,0,0,44596.53,0.951433,5.2000003,292.83368,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21,0,,,,,-5.016667,0.0,0.0,0.0,0.0,3.0,0,0,45053.965,0.7027818,5.920304,286.4436,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22,0,,,,,-5.054167,3.1000001,0.0,2.17,10.0,73.0,0,0,45509.566,0.38678592,4.215448,280.83362,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23,0,,,,,-8.891665,4.3999996,0.0,3.0800004,11.0,75.0,0,0,45963.465,0.51728624,4.763402,345.63162,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24,1,СШОР№3 (зона F),2022-03-25,,,-12.058334,0.1,0.0,0.07,1.0,71.0,0,0,46418.938,0.47116572,4.5694637,19.493172,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-03-25,1,СШОР№3 (зона F),2022-03-25,,,-12.304168,0.6,0.0,0.42000002,5.0,71.0,0,0,46876.723,0.49734986,6.220129,32.258373,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-03-26,0,,,,,-13.622917,1.1,0.0,0.77,10.0,71.0,0,0,47336.668,0.4130924,4.7413077,323.6344,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27,1,228,2022-03-28,,,-15.3625,0.0,0.0,0.0,0.0,3.0,0,0,47798.62,0.5190172,3.0805843,358.8822,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-03-28,1,228,2022-03-28,,,-12.568749,2.9,0.0,2.03,15.0,73.0,0,0,48262.43,0.381988,3.7013512,315.40628,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-03-29,0,,,,,-12.375,0.90000004,0.0,0.63,5.0,73.0,0,0,48727.93,0.5055489,4.1629314,22.283169,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30,1,СШОР№1,2022-03-31,,,-13.754167,0.0,0.0,0.0,0.0,3.0,0,0,49194.97,0.5226332,2.9546573,355.66562,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-03-30,1,СШОР№1,2022-03-31,,,-13.754167,0.0,0.0,0.0,0.0,3.0,0,0,49194.97,0.5226332,2.9546573,355.66562,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-03-31,1,СШОР№1,2022-03-31,,,-13.356251,0.0,0.0,0.0,0.0,3.0,0,0,49663.395,0.5650121,2.236068,311.78668,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-03-31,1,СШОР№1,2022-03-31,,,-13.356251,0.0,0.0,0.0,0.0,3.0,0,0,49663.395,0.5650121,2.236068,311.78668,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-03-31,1,ЮОК,2022-04-01,,,-13.356251,0.0,0.0,0.0,0.0,3.0,0,0,49663.395,0.5650121,2.236068,311.78668,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022-03-31,1,ЮОК,2022-04-01,,,-13.356251,0.0,0.0,0.0,0.0,3.0,0,0,49663.395,0.5650121,2.236068,311.78668,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022-04-01,1,ЮОК,2022-04-01,,,-12.447918,0.5,0.0,0.35,5.0,71.0,0,0,50133.04,0.551891,3.5171013,201.61491,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022-04-01,1,ЮОК,2022-04-01,,,-12.447918,0.5,0.0,0.35,5.0,71.0,0,0,50133.04,0.551891,3.5171013,201.61491,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022-04-02,0,,,,,-11.541668,4.2,0.0,2.94,21.0,73.0,0,0,50603.746,0.2990614,3.622154,96.32937,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03,0,,,,,-12.006249,5.5000005,0.0,3.8500001,20.0,73.0,0,0,51075.35,0.3629953,3.7735925,62.667725,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04,0,,,,,-9.720833,6.299999,0.0,4.4099994,21.0,73.0,0,0,51547.676,0.47806144,5.7775426,81.834465,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05,0,,,,,-8.477084,2.5000002,0.0,1.82,17.0,73.0,0,0,52020.543,0.54591817,5.769748,65.39654,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06,1,228,2022-04-07,,,-8.595833,6.6,0.0,4.620001,19.0,75.0,0,0,52493.777,0.41938177,3.8832977,90.79569,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-04-06,1,16 км,2022-04-07,,,-8.595833,6.6,0.0,4.620001,19.0,75.0,0,0,52493.777,0.41938177,3.8832977,90.79569,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-04-06,1,16 км,2022-04-07,,,-8.595833,6.6,0.0,4.620001,19.0,75.0,0,0,52493.777,0.41938177,3.8832977,90.79569,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-04-07,1,228,2022-04-07,,,-8.064584,4.3,0.0,3.01,9.0,75.0,0,0,52967.17,0.5594546,6.113101,68.67946,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-04-07,1,16 км,2022-04-07,,,-8.064584,4.3,0.0,3.01,9.0,75.0,0,0,52967.17,0.5594546,6.113101,68.67946,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-04-07,1,16 км,2022-04-07,,,-8.064584,4.3,0.0,3.01,9.0,75.0,0,0,52967.17,0.5594546,6.113101,68.67946,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-04-07,1,16 км,2022-04-08,,,-8.064584,4.3,0.0,3.01,9.0,75.0,0,0,52967.17,0.5594546,6.113101,68.67946,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-04-08,1,16 км,2022-04-08,,,-4.3750005,12.399999,0.30000004,8.47,18.0,75.0,0,0,53440.53,0.4119975,6.152235,97.16122,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-04-09,1,229,2022-04-10,11:05:00,,-5.2104173,13.099998,0.0,9.169999,15.0,75.0,0,0,53913.645,0.49431983,5.9615436,104.49081,0,0,0,0,1,0,0,0,0,0,0,0,0,0
